Entity,Code,Year,Fossil Fuels (TWh)
Croatia,HRV,2010,82.4419229
Croatia,HRV,2011,79.79895273
Croatia,HRV,2012,72.79543351
Croatia,HRV,2013,70.36757574
Croatia,HRV,2014,68.6694116
Croatia,HRV,2015,70.38396603
Croatia,HRV,2016,72.10769824
Croatia,HRV,2017,75.561126
Croatia,HRV,2018,73.12995156
Croatia,HRV,2019,73.78337458
Cyprus,CYP,1965,4.6802543
Cyprus,CYP,1966,5.338636771
Cyprus,CYP,1967,5.787259352
Cyprus,CYP,1968,6.427256808
Cyprus,CYP,1969,7.589799683
Cyprus,CYP,1970,8.004835571
Cyprus,CYP,1971,9.548522083
Cyprus,CYP,1972,10.73703248
Cyprus,CYP,1973,11.51917949
Cyprus,CYP,1974,10.21309234
Cyprus,CYP,1975,8.530236824
Cyprus,CYP,1976,8.673066383
Cyprus,CYP,1977,9.796991449
Cyprus,CYP,1978,10.04449331
Cyprus,CYP,1979,10.19284149
Cyprus,CYP,1980,10.27867322
Cyprus,CYP,1981,9.856201496
Cyprus,CYP,1982,11.8138014
Cyprus,CYP,1983,12.43068967
Cyprus,CYP,1984,12.61249898
Cyprus,CYP,1985,13.56539057
Cyprus,CYP,1986,14.14344965
Cyprus,CYP,1987,17.2808391
Cyprus,CYP,1988,17.84502011
Cyprus,CYP,1989,18.31204715
Cyprus,CYP,1990,19.27455125
Cyprus,CYP,1991,19.51217228
Cyprus,CYP,1992,22.79669824
Cyprus,CYP,1993,23.69019673
Cyprus,CYP,1994,23.73237926
Cyprus,CYP,1995,25.23069324
Cyprus,CYP,1996,25.60483826
Cyprus,CYP,1997,25.85164346
Cyprus,CYP,1998,27.44662751
Cyprus,CYP,1999,28.88070199
Cyprus,CYP,2000,30.26112949
Cyprus,CYP,2001,30.60967727
Cyprus,CYP,2002,30.18596054
Cyprus,CYP,2003,32.08832623
Cyprus,CYP,2004,31.22621304
Cyprus,CYP,2005,34.99017688
Cyprus,CYP,2006,34.40760308
Cyprus,CYP,2007,34.96599353
Cyprus,CYP,2008,35.64313296
Cyprus,CYP,2009,34.73052001
Cyprus,CYP,2010,33.6744175
Cyprus,CYP,2011,33.02658198
Cyprus,CYP,2012,30.69280019
Cyprus,CYP,2013,27.18966961
Cyprus,CYP,2014,27.29547239
Cyprus,CYP,2015,27.96934265
Cyprus,CYP,2016,30.47055688
Cyprus,CYP,2017,31.31029588
Cyprus,CYP,2018,31.10300127
Cyprus,CYP,2019,30.9977473
Czech Republic,CZE,1965,462.179137
Czech Republic,CZE,1966,466.0644612
Czech Republic,CZE,1967,459.3343083
Czech Republic,CZE,1968,480.5539536
Czech Republic,CZE,1969,501.9919446
Czech Republic,CZE,1970,521.8145713
Czech Republic,CZE,1971,550.1295395
Czech Republic,CZE,1972,553.1082242
Czech Republic,CZE,1973,556.9685425
Czech Republic,CZE,1974,560.7931553
Czech Republic,CZE,1975,583.9360721
Czech Republic,CZE,1976,601.4533431
Czech Republic,CZE,1977,619.8326098
Czech Republic,CZE,1978,628.9918137
Czech Republic,CZE,1979,634.3295022
Czech Republic,CZE,1980,613.7424035
Czech Republic,CZE,1981,610.1313981
Czech Republic,CZE,1982,604.0668671
Czech Republic,CZE,1983,604.5166536
Czech Republic,CZE,1984,622.9487706
Czech Republic,CZE,1985,619.7676789
Czech Republic,CZE,1986,615.5586547
Czech Republic,CZE,1987,615.6023755
Czech Republic,CZE,1988,616.3792723
Czech Republic,CZE,1989,595.9059353
Czech Republic,CZE,1990,507.6012544
Czech Republic,CZE,1991,459.9945455
Czech Republic,CZE,1992,444.0546236
Czech Republic,CZE,1993,438.4956144
Czech Republic,CZE,1994,424.2696427
Czech Republic,CZE,1995,444.114602
Czech Republic,CZE,1996,459.4507226
Czech Republic,CZE,1997,439.8928777
Czech Republic,CZE,1998,424.4682765
Czech Republic,CZE,1999,403.4447003
Czech Republic,CZE,2000,428.3731391
Czech Republic,CZE,2001,435.4645623
Czech Republic,CZE,2002,424.6542533
Czech Republic,CZE,2003,436.2582312
Czech Republic,CZE,2004,446.5469567
Czech Republic,CZE,2005,442.4453831
Czech Republic,CZE,2006,447.798791
Czech Republic,CZE,2007,442.3928589
Czech Republic,CZE,2008,429.7100607
Czech Republic,CZE,2009,403.8889237
Czech Republic,CZE,2010,419.1036808
Czech Republic,CZE,2011,403.1097905
Czech Republic,CZE,2012,393.3890467
Czech Republic,CZE,2013,380.1171683
Czech Republic,CZE,2014,371.0657127
Czech Republic,CZE,2015,371.9123489
Czech Republic,CZE,2016,372.2144344
Czech Republic,CZE,2017,381.9942153
Czech Republic,CZE,2018,378.3288788
Czech Republic,CZE,2019,370.2287031
Denmark,DNK,1965,166.1344818
Denmark,DNK,1966,188.9826751
Denmark,DNK,1967,190.0497057
Denmark,DNK,1968,198.60492
Denmark,DNK,1969,227.9817249
Denmark,DNK,1970,242.9186502
Denmark,DNK,1971,229.5643709
Denmark,DNK,1972,242.2715005
Denmark,DNK,1973,234.3987822
Denmark,DNK,1974,213.2431061
Denmark,DNK,1975,210.1775479
Denmark,DNK,1976,231.3871796
Denmark,DNK,1977,236.1125747
Denmark,DNK,1978,239.5300691
Denmark,DNK,1979,239.0353248
Denmark,DNK,1980,232.8292068
Denmark,DNK,1981,209.1115173
Denmark,DNK,1982,199.8502332
Denmark,DNK,1983,189.8292091
Denmark,DNK,1984,193.0000302
Denmark,DNK,1985,217.4611584
Denmark,DNK,1986,222.0249068
Denmark,DNK,1987,213.8453152
Denmark,DNK,1988,211.0914917
Denmark,DNK,1989,194.0779786
Denmark,DNK,1990,199.403357
Denmark,DNK,1991,229.4570897
Denmark,DNK,1992,213.6850909
Denmark,DNK,1993,225.8405582
Denmark,DNK,1994,242.7672214
Denmark,DNK,1995,237.9841532
Denmark,DNK,1996,283.5471568
Denmark,DNK,1997,254.1065127
Denmark,DNK,1998,241.829499
Denmark,DNK,1999,232.7893335
Denmark,DNK,2000,219.7369369
Denmark,DNK,2001,219.6566854
Denmark,DNK,2002,216.4255473
Denmark,DNK,2003,231.080606
Denmark,DNK,2004,213.3083018
Denmark,DNK,2005,204.203112
Denmark,DNK,2006,229.5382911
Denmark,DNK,2007,213.3768265
Denmark,DNK,2008,204.9438995
Denmark,DNK,2009,191.2570655
Denmark,DNK,2010,195.9226426
Denmark,DNK,2011,177.4541803
Denmark,DNK,2012,158.6996642
Denmark,DNK,2013,164.9428256
Denmark,DNK,2014,152.8791281
Denmark,DNK,2015,143.6266202
Denmark,DNK,2016,146.8854286
Denmark,DNK,2017,139.5552355
Denmark,DNK,2018,139.9904478
Denmark,DNK,2019,132.4520954
Ecuador,ECU,1965,7.920643837
Ecuador,ECU,1966,8.26975606
Ecuador,ECU,1967,8.931152423
Ecuador,ECU,1968,10.67215076
Ecuador,ECU,1969,11.29305987
Ecuador,ECU,1970,13.57545558
Ecuador,ECU,1971,14.93029222
Ecuador,ECU,1972,15.6433739
Ecuador,ECU,1973,16.8656821
Ecuador,ECU,1974,19.70930132
Ecuador,ECU,1975,19.60132846
Ecuador,ECU,1976,21.83577664
Ecuador,ECU,1977,26.44344671
Ecuador,ECU,1978,27.04500386
Ecuador,ECU,1979,28.50155641
Ecuador,ECU,1980,36.23966233
Ecuador,ECU,1981,40.75159427
Ecuador,ECU,1982,44.66591795
Ecuador,ECU,1983,41.24984161
Ecuador,ECU,1984,42.01082916
Ecuador,ECU,1985,51.27235657
Ecuador,ECU,1986,52.04243691
Ecuador,ECU,1987,52.35200744
Ecuador,ECU,1988,61.8008675
Ecuador,ECU,1989,63.79866326
Ecuador,ECU,1990,66.23337382
Ecuador,ECU,1991,74.4228712
Ecuador,ECU,1992,74.26798441
Ecuador,ECU,1993,75.05015726
Ecuador,ECU,1994,80.90537806
Ecuador,ECU,1995,79.55461309
Ecuador,ECU,1996,89.15121438
Ecuador,ECU,1997,100.8935518
Ecuador,ECU,1998,101.5964529
Ecuador,ECU,1999,88.99724481
Ecuador,ECU,2000,81.60644445
Ecuador,ECU,2001,84.69011442
Ecuador,ECU,2002,82.12488126
Ecuador,ECU,2003,84.90188903
Ecuador,ECU,2004,92.66674274
Ecuador,ECU,2005,100.664148
Ecuador,ECU,2006,106.8718063
Ecuador,ECU,2007,107.9713619
Ecuador,ECU,2008,110.5880915
Ecuador,ECU,2009,113.2719426
Ecuador,ECU,2010,130.3149298
Ecuador,ECU,2011,132.8797016
Ecuador,ECU,2012,139.2393244
Ecuador,ECU,2013,148.1002846
Ecuador,ECU,2014,155.7362849
Ecuador,ECU,2015,150.7612631
Ecuador,ECU,2016,142.7646906
Ecuador,ECU,2017,139.2166794
Ecuador,ECU,2018,148.7424873
Ecuador,ECU,2019,143.6465049
Egypt,EGY,1965,86.55237646
Egypt,EGY,1966,91.06568674
Egypt,EGY,1967,76.76955753
Egypt,EGY,1968,80.24439253
Egypt,EGY,1969,61.57470815
Egypt,EGY,1970,77.56641816
Egypt,EGY,1971,79.06665575
Egypt,EGY,1972,89.02652039
Egypt,EGY,1973,83.33537972
Egypt,EGY,1974,94.08968249
Egypt,EGY,1975,104.2026089
Egypt,EGY,1976,124.7961168
Egypt,EGY,1977,134.281658
Egypt,EGY,1978,140.9898597
Egypt,EGY,1979,157.6717422
Egypt,EGY,1980,183.0342923
Egypt,EGY,1981,210.8950829
Egypt,EGY,1982,237.9750932
Egypt,EGY,1983,262.5957167
Egypt,EGY,1984,288.6371479
Egypt,EGY,1985,301.7991473
Egypt,EGY,1986,310.1602412
Egypt,EGY,1987,326.0732131
Egypt,EGY,1988,337.0942202
Egypt,EGY,1989,355.6487254
Egypt,EGY,1990,367.0389045
Egypt,EGY,1991,372.2490059
Egypt,EGY,1992,372.0487007
Egypt,EGY,1993,375.463422
Egypt,EGY,1994,381.4931832
Egypt,EGY,1995,404.7142632
Egypt,EGY,1996,427.3150588
Egypt,EGY,1997,445.6940182
Egypt,EGY,1998,464.5147708
Egypt,EGY,1999,496.0138104
Egypt,EGY,2000,525.8303626
Egypt,EGY,2001,555.3540971
Egypt,EGY,2002,565.7680946
Egypt,EGY,2003,605.1830319
Egypt,EGY,2004,635.0973497
Egypt,EGY,2005,668.967756
Egypt,EGY,2006,703.4547
Egypt,EGY,2007,743.2281987
Egypt,EGY,2008,791.668125
Egypt,EGY,2009,828.1294847
Egypt,EGY,2010,874.3365956
Egypt,EGY,2011,887.8339261
Egypt,EGY,2012,934.9308741
Egypt,EGY,2013,928.1488656
Egypt,EGY,2014,926.0818259
Egypt,EGY,2015,947.2923614
Egypt,EGY,2016,998.236873
Egypt,EGY,2017,1028.258766
Egypt,EGY,2018,1046.162732
Egypt,EGY,2019,1030.29563
Estonia,EST,1985,118.4527067
Estonia,EST,1986,117.8829471
Estonia,EST,1987,119.6664457
Estonia,EST,1988,117.6329591
Estonia,EST,1989,121.2251542
Estonia,EST,1990,120.4172422
Estonia,EST,1991,108.651173
Estonia,EST,1992,78.71633631
Estonia,EST,1993,62.43592023
Estonia,EST,1994,63.07548852
Estonia,EST,1995,58.85587264
Estonia,EST,1996,62.05635215
Estonia,EST,1997,61.36908326
Estonia,EST,1998,57.40621815
Estonia,EST,1999,52.6251071
Estonia,EST,2000,53.8431828
Estonia,EST,2001,55.97711228
Estonia,EST,2002,55.5941892
Estonia,EST,2003,60.3921522
Estonia,EST,2004,63.0736074
Estonia,EST,2005,61.97975625
Estonia,EST,2006,60.9447432
Estonia,EST,2007,69.07992499
Estonia,EST,2008,65.80793098
Estonia,EST,2009,57.53991825
Estonia,EST,2010,68.47502784
Estonia,EST,2011,70.3296571
Estonia,EST,2012,70.42939023
Estonia,EST,2013,73.71313814
Estonia,EST,2014,71.40532907
Estonia,EST,2015,66.14518347
Estonia,EST,2016,66.6211233
Estonia,EST,2017,71.71558293
Estonia,EST,2018,77.48882255
Estonia,EST,2019,61.26118679
Europe,,1965,11454.49426
Europe,,1966,11743.99985
Europe,,1967,12107.08868
Europe,,1968,12937.93429
Europe,,1969,13947.45132
Europe,,1970,14866.40045
Europe,,1971,15270.32089
Europe,,1972,15968.67078
Europe,,1973,16922.33111
Europe,,1974,16550.17407
Europe,,1975,16263.39445
Europe,,1976,17305.6812
Europe,,1977,17325.51219
Europe,,1978,18001.04095
Europe,,1979,18614.59766
Europe,,1980,18044.11605
Europe,,1981,17279.15204
Europe,,1982,16835.32048
Europe,,1983,16795.08442
Europe,,1984,16967.21427
Europe,,1985,20332.09685
Europe,,1986,20652.63768
Europe,,1987,20936.23021
Europe,,1988,20871.29001
Europe,,1989,20871.50771
Europe,,1990,21046.09143
Europe,,1991,20587.75223
Europe,,1992,19792.63588
Europe,,1993,19151.93153
Europe,,1994,18651.30096
Europe,,1995,18997.67526
Europe,,1996,19529.42206
Europe,,1997,19304.70438
Europe,,1998,19467.87875
Europe,,1999,19314.08477
Europe,,2000,19480.88103
Europe,,2001,19699.05656
Europe,,2002,19674.92499
Europe,,2003,20168.12927
Europe,,2004,20327.2915
Europe,,2005,20431.48786
Europe,,2006,20630.43051
Europe,,2007,20443.55374
Europe,,2008,20165.73363
Europe,,2009,18744.05331
Europe,,2010,19281.81077
Europe,,2011,18797.27194
Europe,,2012,18464.56226
Europe,,2013,18054.19987
Europe,,2014,17079.8547
Europe,,2015,17183.25426
Europe,,2016,17521.1861
Europe,,2017,17763.70977
Europe,,2018,17527.61541
Europe,,2019,17138.36525
Finland,FIN,1965,87.74537325
Finland,FIN,1966,100.6692825
Finland,FIN,1967,103.8645736
Finland,FIN,1968,119.0154194
Finland,FIN,1969,139.0603729
Finland,FIN,1970,153.5455634
Finland,FIN,1971,154.998469
Finland,FIN,1972,166.0178375
Finland,FIN,1973,185.4943423
Finland,FIN,1974,170.3767324
Finland,FIN,1975,175.1492912
Finland,FIN,1976,196.0024015
Finland,FIN,1977,193.4237333
Finland,FIN,1978,207.7493204
Finland,FIN,1979,214.7054987
Finland,FIN,1980,214.662927
Finland,FIN,1981,185.5309654
Finland,FIN,1982,177.9199415
Finland,FIN,1983,171.2770112
Finland,FIN,1984,180.0044879
Finland,FIN,1985,195.5650681
Finland,FIN,1986,198.6325086
Finland,FIN,1987,208.1470821
Finland,FIN,1988,207.6970962
Finland,FIN,1989,211.2900288
Finland,FIN,1990,222.2651659
Finland,FIN,1991,221.888457
Finland,FIN,1992,215.5197819
Finland,FIN,1993,219.2799182
Finland,FIN,1994,241.0564628
Finland,FIN,1995,221.6359893
Finland,FIN,1996,240.8818988
Finland,FIN,1997,234.4645806
Finland,FIN,1998,231.4974183
Finland,FIN,1999,230.6466662
Finland,FIN,2000,228.4810081
Finland,FIN,2001,241.5144027
Finland,FIN,2002,251.9354802
Finland,FIN,2003,280.2325925
Finland,FIN,2004,259.5625882
Finland,FIN,2005,229.4740127
Finland,FIN,2006,258.71801
Finland,FIN,2007,252.0199405
Finland,FIN,2008,230.5805747
Finland,FIN,2009,218.7123233
Finland,FIN,2010,244.8029178
Finland,FIN,2011,218.4788731
Finland,FIN,2012,197.5739972
Finland,FIN,2013,206.1008304
Finland,FIN,2014,190.2209402
Finland,FIN,2015,178.4914197
Finland,FIN,2016,190.8529057
Finland,FIN,2017,179.2423148
Finland,FIN,2018,182.6934467
Finland,FIN,2019,168.4146395
France,FRA,1965,1168.484806
France,FRA,1966,1181.734556
France,FRA,1967,1285.172841
France,FRA,1968,1345.750068
France,FRA,1969,1490.122263
France,FRA,1970,1615.032527
France,FRA,1971,1699.410608
France,FRA,1972,1813.458942
France,FRA,1973,1988.105467
France,FRA,1974,1923.955119
France,FRA,1975,1779.188614
France,FRA,1976,1950.369573
France,FRA,1977,1890.530395
France,FRA,1978,1975.618115
France,FRA,1979,2021.11818
France,FRA,1980,1923.096006
France,FRA,1981,1767.74759
France,FRA,1982,1677.905086
France,FRA,1983,1635.611676
France,FRA,1984,1589.16099
France,FRA,1985,1582.290965
France,FRA,1986,1555.141877
France,FRA,1987,1544.504498
France,FRA,1988,1531.792356
France,FRA,1989,1571.724193
France,FRA,1990,1601.256194
France,FRA,1991,1707.941819
France,FRA,1992,1677.705679
France,FRA,1993,1606.062137
France,FRA,1994,1551.728325
France,FRA,1995,1585.172303
France,FRA,1996,1654.883552
France,FRA,1997,1624.682736
France,FRA,1998,1718.930037
France,FRA,1999,1722.830524
France,FRA,2000,1719.708002
France,FRA,2001,1725.44086
France,FRA,2002,1697.534896
France,FRA,2003,1730.170352
France,FRA,2004,1742.167217
France,FRA,2005,1742.5898
France,FRA,2006,1711.231852
France,FRA,2007,1675.236692
France,FRA,2008,1661.717489
France,FRA,2009,1587.677786
France,FRA,2010,1609.975809
France,FRA,2011,1503.615173
France,FRA,2012,1500.940264
France,FRA,2013,1501.535297
France,FRA,2014,1364.757995
France,FRA,2015,1390.725528
France,FRA,2016,1419.869512
France,FRA,2017,1438.369425
France,FRA,2018,1404.819738
France,FRA,2019,1384.094254
Germany,DEU,1965,2921.024325
Germany,DEU,1966,2924.403842
Germany,DEU,1967,2916.717034
Germany,DEU,1968,3115.433994
Germany,DEU,1969,3365.221278
Germany,DEU,1970,3537.808806
Germany,DEU,1971,3582.939394
Germany,DEU,1972,3700.905038
Germany,DEU,1973,3904.611363
Germany,DEU,1974,3821.411527
Germany,DEU,1975,3642.044882
Germany,DEU,1976,3888.083707
Germany,DEU,1977,3834.16226
Germany,DEU,1978,3969.1871
Germany,DEU,1979,4176.211875
Germany,DEU,1980,4018.837137
Germany,DEU,1981,3856.638637
Germany,DEU,1982,3687.201662
Germany,DEU,1983,3736.761659
Germany,DEU,1984,3811.105713
Germany,DEU,1985,3840.234233
Germany,DEU,1986,3824.401115
Germany,DEU,1987,3824.259094
Germany,DEU,1988,3796.162731
Germany,DEU,1989,3741.841419
Germany,DEU,1990,3703.870325
Germany,DEU,1991,3620.405589
Germany,DEU,1992,3497.782838
Germany,DEU,1993,3492.763163
Germany,DEU,1994,3456.354345
Germany,DEU,1995,3462.445281
Germany,DEU,1996,3578.192739
Germany,DEU,1997,3496.781776
Germany,DEU,1998,3481.882577
Germany,DEU,1999,3392.882472
Germany,DEU,2000,3391.779177
Germany,DEU,2001,3460.384151
Germany,DEU,2002,3408.059282
Germany,DEU,2003,3405.059438
Germany,DEU,2004,3366.813397
Germany,DEU,2005,3308.257983
Germany,DEU,2006,3360.620098
Germany,DEU,2007,3214.109813
Germany,DEU,2008,3225.88646
Germany,DEU,2009,3018.434435
Germany,DEU,2010,3134.5315
Germany,DEU,2011,3032.671583
Germany,DEU,2012,3052.566453
Germany,DEU,2013,3147.406857
Germany,DEU,2014,2963.165691
Germany,DEU,2015,2981.136593
Germany,DEU,2016,3062.103678
Germany,DEU,2017,3065.359833
Germany,DEU,2018,2952.430018
Germany,DEU,2019,2825.899667
Greece,GRC,1965,76.7776992
Greece,GRC,1966,81.53453967
Greece,GRC,1967,90.48920461
Greece,GRC,1968,95.09323135
Greece,GRC,1969,98.64533419
Greece,GRC,1970,108.5681413
Greece,GRC,1971,130.7908746
Greece,GRC,1972,147.6007361
Greece,GRC,1973,172.3603762
Greece,GRC,1974,167.9980819
Greece,GRC,1975,192.33149
Greece,GRC,1976,213.5178366
Greece,GRC,1977,221.5069741
Greece,GRC,1978,222.3473129
Greece,GRC,1979,192.492042
Greece,GRC,1980,191.039372
Greece,GRC,1981,186.4433625
Greece,GRC,1982,188.6534776
Greece,GRC,1983,193.3795814
Greece,GRC,1984,200.6748853
Greece,GRC,1985,212.6163526
Greece,GRC,1986,211.8144178
Greece,GRC,1987,233.8570793
Greece,GRC,1988,248.601575
Greece,GRC,1989,271.4486869
Greece,GRC,1990,286.4895039
Greece,GRC,1991,285.0705261
Greece,GRC,1992,291.9225224
Greece,GRC,1993,296.2594056
Greece,GRC,1994,300.6954928
Greece,GRC,1995,309.2247488
Greece,GRC,1996,315.6163008
Greece,GRC,1997,325.9068204
Greece,GRC,1998,347.2877745
Greece,GRC,1999,344.013746
Greece,GRC,2000,365.2053294
Greece,GRC,2001,372.2727245
Greece,GRC,2002,372.1257685
Greece,GRC,2003,385.4014908
Greece,GRC,2004,386.0815966
Greece,GRC,2005,387.1290289
Greece,GRC,2006,396.8931414
Greece,GRC,2007,412.8570261
Greece,GRC,2008,394.9379143
Greece,GRC,2009,375.1291065
Greece,GRC,2010,349.4002956
Greece,GRC,2011,346.3121898
Greece,GRC,2012,321.106983
Greece,GRC,2013,291.7825156
Greece,GRC,2014,278.0306363
Greece,GRC,2015,273.4364974
Greece,GRC,2016,268.3646016
Greece,GRC,2017,287.7778944
Greece,GRC,2018,280.4716802
Greece,GRC,2019,277.6916699
Hong Kong,HKG,1965,26.30203299
Hong Kong,HKG,1966,28.52584477
Hong Kong,HKG,1967,33.69283084
Hong Kong,HKG,1968,36.42811859
Hong Kong,HKG,1969,42.79997396
Hong Kong,HKG,1970,45.98171234
Hong Kong,HKG,1971,48.55969635
Hong Kong,HKG,1972,55.15413329
Hong Kong,HKG,1973,57.20212437
Hong Kong,HKG,1974,58.5575699
Hong Kong,HKG,1975,55.12713744
Hong Kong,HKG,1976,65.09102596
Hong Kong,HKG,1977,70.28385678
Hong Kong,HKG,1978,73.01691202
Hong Kong,HKG,1979,74.76301898
Hong Kong,HKG,1980,76.39588556
Hong Kong,HKG,1981,81.40925374
Hong Kong,HKG,1982,89.35037037
Hong Kong,HKG,1983,94.74306579
Hong Kong,HKG,1984,97.06285071
Hong Kong,HKG,1985,100.7683284
Hong Kong,HKG,1986,105.5910009
Hong Kong,HKG,1987,116.0195931
Hong Kong,HKG,1988,133.6491886
Hong Kong,HKG,1989,142.8595721
Hong Kong,HKG,1990,139.3578545
Hong Kong,HKG,1991,144.3895302
Hong Kong,HKG,1992,169.929054
Hong Kong,HKG,1993,185.5024534
Hong Kong,HKG,1994,168.0930298
Hong Kong,HKG,1995,180.6807845
Hong Kong,HKG,1996,180.5911661
Hong Kong,HKG,1997,182.693257
Hong Kong,HKG,1998,186.2339151
Hong Kong,HKG,1999,188.6219053
Hong Kong,HKG,2000,197.4754774
Hong Kong,HKG,2001,249.4204245
Hong Kong,HKG,2002,243.4327225
Hong Kong,HKG,2003,251.4056436
Hong Kong,HKG,2004,281.5271602
Hong Kong,HKG,2005,270.090693
Hong Kong,HKG,2006,285.7507278
Hong Kong,HKG,2007,304.0122588
Hong Kong,HKG,2008,282.8512457
Hong Kong,HKG,2009,308.8555163
Hong Kong,HKG,2010,321.0043932
Hong Kong,HKG,2011,328.8798473
Hong Kong,HKG,2012,316.2952022
Hong Kong,HKG,2013,324.7685206
Hong Kong,HKG,2014,317.3368811
Hong Kong,HKG,2015,326.2402096
Hong Kong,HKG,2016,334.841197
Hong Kong,HKG,2017,359.1366915
Hong Kong,HKG,2018,361.3942852
Hong Kong,HKG,2019,344.4711334
Hungary,HUN,1965,184.7537895
Hungary,HUN,1966,187.1673036
Hungary,HUN,1967,178.6500974
Hungary,HUN,1968,185.3428627
Hungary,HUN,1969,198.4816905
Hungary,HUN,1970,213.87964
Hungary,HUN,1971,220.8133169
Hungary,HUN,1972,227.952906
Hungary,HUN,1973,246.8955925
Hungary,HUN,1974,254.5221206
Hungary,HUN,1975,269.2371546
Hungary,HUN,1976,287.6670599
Hungary,HUN,1977,302.5393073
Hungary,HUN,1978,323.6298678
Hungary,HUN,1979,320.4402505
Hungary,HUN,1980,321.50786
Hungary,HUN,1981,318.0845042
Hungary,HUN,1982,319.5238234
Hungary,HUN,1983,307.0048167
Hungary,HUN,1984,311.7962139
Hungary,HUN,1985,314.5360294
Hungary,HUN,1986,310.3035682
Hungary,HUN,1987,314.9812975
Hungary,HUN,1988,300.0064128
Hungary,HUN,1989,290.0222706
Hungary,HUN,1990,286.6264701
Hungary,HUN,1991,265.4715902
Hungary,HUN,1992,247.4681716
Hungary,HUN,1993,243.8540192
Hungary,HUN,1994,246.8736736
Hungary,HUN,1995,248.7534262
Hungary,HUN,1996,253.4005299
Hungary,HUN,1997,245.8298981
Hungary,HUN,1998,249.1610824
Hungary,HUN,1999,249.2193685
Hungary,HUN,2000,239.7063612
Hungary,HUN,2001,248.1053035
Hungary,HUN,2002,244.7572783
Hungary,HUN,2003,254.6571915
