Country_or_place,Period_of_time,Year(a),Long_term _average_annual_precipitation_in_depth_(mm/year),Data_source(a),Observations(a),Year(b),Long-term_average_annual_precipitation_in_volume_(10^9 m3/year),Data_source(b),Observations(b),Year(c),National_Rainfall_Index_(NRI)_(mm/year),Data_source(c),Observations(c)
Switzerland,2013-2017,2017,1537,E,No_observation,2017,63.46,E,No_observation,,,,No_observation
Syrian_Arab_Republic,1958-1962,1962,252,E,No_observation,1962,46.67,E,No_observation,,,,No_observation
Syrian_Arab_Republic,1963-1967,1967,252,E,No_observation,1967,46.67,E,No_observation,1965,493.9,E,No_observation
Syrian_Arab_Republic,1968-1972,1972,252,E,No_observation,1972,46.67,E,No_observation,1971,464.4,E,No_observation
Syrian_Arab_Republic,1973-1977,1977,252,E,No_observation,1977,46.67,E,No_observation,1975,421.1,E,No_observation
Syrian_Arab_Republic,1978-1982,1982,252,E,No_observation,1982,46.67,E,No_observation,1980,457.7,E,No_observation
Syrian_Arab_Republic,1983-1987,1987,252,E,No_observation,1987,46.67,E,No_observation,1983,464.2,E,No_observation
Syrian_Arab_Republic,1988-1992,1992,252,E,No_observation,1992,46.67,E,No_observation,1992,454.7,E,No_observation
Syrian_Arab_Republic,1993-1997,1997,252,E,No_observation,1997,46.67,E,No_observation,1997,434.5,E,No_observation
Syrian_Arab_Republic,1998-2002,2002,252,E,No_observation,2002,46.67,E,No_observation,2000,375.8,E,No_observation
Syrian_Arab_Republic,2003-2007,2007,252,E,No_observation,2007,46.67,E,No_observation,,,,No_observation
Syrian_Arab_Republic,2008-2012,2012,252,E,No_observation,2012,46.67,E,No_observation,,,,No_observation
Syrian_Arab_Republic,2013-2017,2017,252,E,No_observation,2017,46.67,E,No_observation,,,,No_observation
Tajikistan,1958-1962,,,,No_observation,,,,No_observation,,,,No_observation
Tajikistan,1963-1967,,,,No_observation,,,,No_observation,,,,No_observation
Tajikistan,1968-1972,,,,No_observation,,,,No_observation,,,,No_observation
Tajikistan,1973-1977,,,,No_observation,,,,No_observation,,,,No_observation
Tajikistan,1978-1982,,,,No_observation,,,,No_observation,,,,No_observation
Tajikistan,1983-1987,,,,No_observation,,,,No_observation,,,,No_observation
Tajikistan,1988-1992,1992,691,E,No_observation,1992,98.5,E,No_observation,,,,No_observation
Tajikistan,1993-1997,1997,691,E,No_observation,1997,98.5,E,No_observation,1997,464.7,E,No_observation
Tajikistan,1998-2002,2002,691,E,No_observation,2002,98.5,E,No_observation,1999,338.6,E,No_observation
Tajikistan,2003-2007,2007,691,E,No_observation,2007,98.5,E,No_observation,,,,No_observation
Tajikistan,2008-2012,2012,691,E,No_observation,2012,98.5,E,No_observation,,,,No_observation
Tajikistan,2013-2017,2017,691,E,No_observation,2017,97.69,E,No_observation,,,,No_observation
Thailand,1958-1962,1962,1622,E,No_observation,1962,832.3,E,No_observation,,,,No_observation
Thailand,1963-1967,1967,1622,E,No_observation,1967,832.3,E,No_observation,1965,1681,E,No_observation
Thailand,1968-1972,1972,1622,E,No_observation,1972,832.3,E,No_observation,1971,1685,E,No_observation
Thailand,1973-1977,1977,1622,E,No_observation,1977,832.3,E,No_observation,1973,1683,E,No_observation
Thailand,1978-1982,1982,1622,E,No_observation,1982,832.3,E,No_observation,1981,1578,E,No_observation
Thailand,1983-1987,1987,1622,E,No_observation,1987,832.3,E,No_observation,1984,1548,E,No_observation
Thailand,1988-1992,1992,1622,E,No_observation,1992,832.3,E,No_observation,1991,1460,E,No_observation
Thailand,1993-1997,1997,1622,E,No_observation,1997,832.3,E,No_observation,1995,1687,E,No_observation
Thailand,1998-2002,2002,1622,E,No_observation,2002,832.3,E,No_observation,2001,1724,E,No_observation
Thailand,2003-2007,2007,1622,E,No_observation,2007,832.3,E,No_observation,,,,No_observation
Thailand,2008-2012,2012,1622,E,No_observation,2012,832.3,E,No_observation,,,,No_observation
Thailand,2013-2017,2017,1622,E,No_observation,2017,832.3,E,No_observation,,,,No_observation
Timor-Leste,1958-1962,1962,1500,E,No_observation,1962,22.3,E,No_observation,,,,No_observation
Timor-Leste,1963-1967,1967,1500,E,No_observation,1967,22.3,E,No_observation,,,,No_observation
Timor-Leste,1968-1972,1972,1500,E,No_observation,1972,22.3,E,No_observation,,,,No_observation
Timor-Leste,1973-1977,1977,1500,E,No_observation,1977,22.3,E,No_observation,,,,No_observation
Timor-Leste,1978-1982,1982,1500,E,No_observation,1982,22.3,E,No_observation,,,,No_observation
Timor-Leste,1983-1987,1987,1500,E,No_observation,1987,22.3,E,No_observation,,,,No_observation
Timor-Leste,1988-1992,1992,1500,E,No_observation,1992,22.3,E,No_observation,,,,No_observation
Timor-Leste,1993-1997,1997,1500,E,No_observation,1997,22.3,E,No_observation,,,,No_observation
Timor-Leste,1998-2002,2002,1500,E,No_observation,2002,22.3,E,No_observation,,,,No_observation
Timor-Leste,2003-2007,2007,1500,E,No_observation,2007,22.3,E,No_observation,,,,No_observation
Timor-Leste,2008-2012,2012,1500,E,No_observation,2012,22.3,E,No_observation,,,,No_observation
Timor-Leste,2013-2017,2017,1500,E,No_observation,2017,22.3,E,No_observation,,,,No_observation
Togo,1958-1962,1962,1168,E,No_observation,1962,66.33,E,No_observation,,,,No_observation
Togo,1963-1967,1967,1168,E,No_observation,1967,66.33,E,No_observation,1966,1202,E,No_observation
Togo,1968-1972,1972,1168,E,No_observation,1972,66.33,E,No_observation,1969,1217,E,No_observation
Togo,1973-1977,1977,1168,E,No_observation,1977,66.33,E,No_observation,1973,1171,E,No_observation
Togo,1978-1982,1982,1168,E,No_observation,1982,66.33,E,No_observation,1980,1197,E,No_observation
Togo,1983-1987,1987,1168,E,No_observation,1987,66.33,E,No_observation,1987,1118,E,No_observation
Togo,1988-1992,1992,1168,E,No_observation,1992,66.33,E,No_observation,1988,1294,E,No_observation
Togo,1993-1997,1997,1168,E,No_observation,1997,66.33,E,No_observation,1994,1203,E,No_observation
Togo,1998-2002,2002,1168,E,No_observation,2002,66.33,E,No_observation,1998,1071,E,No_observation
Togo,2003-2007,2007,1168,E,No_observation,2007,66.33,E,No_observation,,,,No_observation
Togo,2008-2012,2012,1168,E,No_observation,2012,66.33,E,No_observation,,,,No_observation
Togo,2013-2017,2017,1168,E,No_observation,2017,66.33,E,No_observation,,,,No_observation
Tokelau,1958-1962,,,,No_observation,,,,No_observation,,,,No_observation
Tokelau,1963-1967,,,,No_observation,,,,No_observation,,,,No_observation
Tokelau,1968-1972,,,,No_observation,,,,No_observation,,,,No_observation
Tokelau,1973-1977,,,,No_observation,,,,No_observation,,,,No_observation
Tokelau,1978-1982,,,,No_observation,,,,No_observation,,,,No_observation
Tokelau,1983-1987,,,,No_observation,,,,No_observation,,,,No_observation
Tokelau,1988-1992,,,,No_observation,,,,No_observation,,,,No_observation
Tokelau,1993-1997,,,,No_observation,,,,No_observation,,,,No_observation
Tokelau,1998-2002,,,,No_observation,,,,No_observation,,,,No_observation
Tokelau,2003-2007,,,,No_observation,,,,No_observation,,,,No_observation
Tokelau,2008-2012,,,,No_observation,,,,No_observation,,,,No_observation
Tokelau,2013-2017,,,,No_observation,,,,No_observation,,,,No_observation
Tonga,1958-1962,,,,No_observation,,,,No_observation,,,,No_observation
Tonga,1963-1967,,,,No_observation,,,,No_observation,,,,No_observation
Tonga,1968-1972,,,,No_observation,,,,No_observation,,,,No_observation
Tonga,1973-1977,,,,No_observation,,,,No_observation,,,,No_observation
Tonga,1978-1982,,,,No_observation,,,,No_observation,,,,No_observation
Tonga,1983-1987,,,,No_observation,,,,No_observation,,,,No_observation
Tonga,1988-1992,,,,No_observation,,,,No_observation,,,,No_observation
Tonga,1993-1997,,,,No_observation,,,,No_observation,,,,No_observation
Tonga,1998-2002,,,,No_observation,,,,No_observation,,,,No_observation
Tonga,2003-2007,,,,No_observation,,,,No_observation,,,,No_observation
Tonga,2008-2012,,,,No_observation,,,,No_observation,,,,No_observation
Tonga,2013-2017,,,,No_observation,,,,No_observation,,,,No_observation
Trinidad and Tobago,1958-1962,1962,2200,E,No_observation,1962,11.29,E,No_observation,,,,No_observation
Trinidad and Tobago,1963-1967,1967,2200,E,No_observation,1967,11.29,E,No_observation,1965,1853,E,No_observation
Trinidad and Tobago,1968-1972,1972,2200,E,No_observation,1972,11.29,E,No_observation,1972,2022,E,No_observation
Trinidad and Tobago,1973-1977,1977,2200,E,No_observation,1977,11.29,E,No_observation,1976,1931,E,No_observation
Trinidad and Tobago,1978-1982,1982,2200,E,No_observation,1982,11.29,E,No_observation,1979,2341,E,No_observation
Trinidad and Tobago,1983-1987,1987,2200,E,No_observation,1987,11.29,E,No_observation,1983,1857,E,No_observation
Trinidad and Tobago,1988-1992,1992,2200,E,No_observation,1992,11.29,E,No_observation,1991,1820,E,No_observation
Trinidad and Tobago,1993-1997,1997,2200,E,No_observation,1997,11.29,E,No_observation,1997,1928,E,No_observation
Trinidad and Tobago,1998-2002,2002,2200,E,No_observation,2002,11.29,E,No_observation,2000,1839,E,No_observation
Trinidad and Tobago,2003-2007,2007,2200,E,No_observation,2007,11.29,E,No_observation,,,,No_observation
Trinidad and Tobago,2008-2012,2012,2200,E,No_observation,2012,11.29,E,No_observation,,,,No_observation
Trinidad and Tobago,2013-2017,2017,2200,E,No_observation,2017,11.29,E,No_observation,,,,No_observation
Tunisia,1958-1962,1962,207,E,No_observation,1962,33.87,E,No_observation,,,,No_observation
Tunisia,1963-1967,1967,207,E,No_observation,1967,33.87,E,No_observation,1965,340.1,E,No_observation
Tunisia,1968-1972,1972,207,E,No_observation,1972,33.87,E,No_observation,1971,357.2,E,No_observation
Tunisia,1973-1977,1977,207,E,No_observation,1977,33.87,E,No_observation,1975,400.4,E,No_observation
Tunisia,1978-1982,1982,207,E,No_observation,1982,33.87,E,No_observation,1980,347.8,E,No_observation
Tunisia,1983-1987,1987,207,E,No_observation,1987,33.87,E,No_observation,1983,291,E,No_observation
Tunisia,1988-1992,1992,207,E,No_observation,1992,33.87,E,No_observation,1991,378.9,E,No_observation
Tunisia,1993-1997,1997,207,E,No_observation,1997,33.87,E,No_observation,1995,396.9,E,No_observation
Tunisia,1998-2002,2002,207,E,No_observation,2002,33.87,E,No_observation,1998,326.1,E,No_observation
Tunisia,2003-2007,2007,207,E,No_observation,2007,33.87,E,No_observation,,,,No_observation
Tunisia,2008-2012,2012,207,E,No_observation,2012,33.87,E,No_observation,,,,No_observation
Tunisia,2013-2017,2017,207,E,No_observation,2017,33.87,E,No_observation,,,,No_observation
Turkey,1958-1962,1962,593,,No_observation,1962,465.7,K,No_observation,,,,No_observation
Turkey,1963-1967,1967,593,,No_observation,1967,465.7,K,No_observation,1965,682.9,E,No_observation
Turkey,1968-1972,1972,593,,No_observation,1972,465.7,K,No_observation,1971,629.3,E,No_observation
Turkey,1973-1977,1977,593,,No_observation,1977,465.7,K,No_observation,1974,558.4,E,No_observation
Turkey,1978-1982,1982,593,,No_observation,1982,465.7,K,No_observation,1978,658.5,E,No_observation
Turkey,1983-1987,1987,593,,No_observation,1987,465.7,K,No_observation,1985,599.7,E,No_observation
Turkey,1988-1992,1992,593,,No_observation,1992,465.7,K,No_observation,1992,564.1,E,No_observation
Turkey,1993-1997,1997,593,,No_observation,1997,465.7,K,No_observation,1995,639.2,E,No_observation
Turkey,1998-2002,2002,593,,No_observation,2002,465.7,K,No_observation,2002,614.5,E,No_observation
Turkey,2003-2007,2007,593,,No_observation,2007,465.7,K,No_observation,,,,No_observation
Turkey,2008-2012,2012,593,,No_observation,2012,465.7,K,No_observation,,,,No_observation
Turkey,2013-2017,2017,593,,No_observation,2017,465.7,K,No_observation,,,,No_observation
Turkmenistan,1958-1962,,,,No_observation,,,,No_observation,,,,No_observation
Turkmenistan,1963-1967,,,,No_observation,,,,No_observation,,,,No_observation
Turkmenistan,1968-1972,,,,No_observation,,,,No_observation,,,,No_observation
Turkmenistan,1973-1977,,,,No_observation,,,,No_observation,,,,No_observation
Turkmenistan,1978-1982,,,,No_observation,,,,No_observation,,,,No_observation
Turkmenistan,1983-1987,,,,No_observation,,,,No_observation,,,,No_observation
Turkmenistan,1988-1992,1992,161,,No_observation,1992,78.58,K,No_observation,,,,No_observation
Turkmenistan,1993-1997,1997,161,,No_observation,1997,78.58,K,No_observation,1994,128.6,E,No_observation
Turkmenistan,1998-2002,2002,161,,No_observation,2002,78.58,K,No_observation,1999,71.38,E,No_observation
Turkmenistan,2003-2007,2007,161,E,No_observation,2007,78.58,E,No_observation,,,,No_observation
Turkmenistan,2008-2012,2012,161,E,No_observation,2012,78.58,E,No_observation,,,,No_observation
Turkmenistan,2013-2017,2017,161,E,No_observation,2017,78.58,E,No_observation,,,,No_observation
Tuvalu,1958-1962,,,,No_observation,,,,No_observation,,,,No_observation
Tuvalu,1963-1967,,,,No_observation,,,,No_observation,,,,No_observation
Tuvalu,1968-1972,,,,No_observation,,,,No_observation,,,,No_observation
Tuvalu,1973-1977,,,,No_observation,,,,No_observation,,,,No_observation
Tuvalu,1978-1982,,,,No_observation,,,,No_observation,,,,No_observation
Tuvalu,1983-1987,,,,No_observation,,,,No_observation,,,,No_observation
Tuvalu,1988-1992,,,,No_observation,,,,No_observation,,,,No_observation
Tuvalu,1993-1997,,,,No_observation,,,,No_observation,,,,No_observation
Tuvalu,1998-2002,,,,No_observation,,,,No_observation,,,,No_observation
Tuvalu,2003-2007,,,,No_observation,,,,No_observation,,,,No_observation
Tuvalu,2008-2012,,,,No_observation,,,,No_observation,,,,No_observation
Tuvalu,2013-2017,,,,No_observation,,,,No_observation,,,,No_observation
Uganda,1958-1962,1962,1180,E,No_observation,1962,285,E,No_observation,,,,No_observation
Uganda,1963-1967,1967,1180,E,No_observation,1967,285,E,No_observation,1967,1246,E,No_observation
Uganda,1968-1972,1972,1180,E,No_observation,1972,285,E,No_observation,1972,1266,E,No_observation
Uganda,1973-1977,1977,1180,E,No_observation,1977,285,E,No_observation,1976,1210,E,No_observation
Uganda,1978-1982,1982,1180,E,No_observation,1982,285,E,No_observation,1981,1196,E,No_observation
Uganda,1983-1987,1987,1180,E,No_observation,1987,285,E,No_observation,1983,1162,E,No_observation
Uganda,1988-1992,1992,1180,E,No_observation,1992,285,E,No_observation,1991,1276,E,No_observation
Uganda,1993-1997,1997,1180,E,No_observation,1997,285,E,No_observation,1995,1277,E,No_observation
Uganda,1998-2002,2002,1180,E,No_observation,2002,285,E,No_observation,1998,1350,E,No_observation
Uganda,2003-2007,2007,1180,E,No_observation,2007,285,E,No_observation,,,,No_observation
Uganda,2008-2012,2012,1180,E,No_observation,2012,285,E,No_observation,,,,No_observation
Uganda,2013-2017,2017,1180,E,No_observation,2017,285,E,No_observation,,,,No_observation
Ukraine,1958-1962,,,,No_observation,,,,No_observation,,,,No_observation
Ukraine,1963-1967,,,,No_observation,,,,No_observation,,,,No_observation
Ukraine,1968-1972,,,,No_observation,,,,No_observation,,,,No_observation
Ukraine,1973-1977,,,,No_observation,,,,No_observation,,,,No_observation
Ukraine,1978-1982,,,,No_observation,,,,No_observation,,,,No_observation
Ukraine,1983-1987,,,,No_observation,,,,No_observation,,,,No_observation
Ukraine,1988-1992,1992,565,E,No_observation,1992,341,E,No_observation,,,,No_observation
Ukraine,1993-1997,1997,565,E,No_observation,1997,341,E,No_observation,1993,1804,E,No_observation
Ukraine,1998-2002,2002,565,E,No_observation,2002,341,E,No_observation,2002,1813,E,No_observation
Ukraine,2003-2007,2007,565,E,No_observation,2007,341,E,No_observation,,,,No_observation
Ukraine,2008-2012,2012,565,E,No_observation,2012,341,E,No_observation,,,,No_observation
Ukraine,2013-2017,2017,565,E,No_observation,2017,341,E,No_observation,,,,No_observation
United_Arab_Emirates,1958-1962,1962,78,E,No_observation,1962,6.521,E,No_observation,,,,No_observation
United_Arab_Emirates,1963-1967,1967,78,E,No_observation,1967,6.521,E,No_observation,1965,72,E,No_observation
United_Arab_Emirates,1968-1972,1972,78,E,No_observation,1972,6.521,E,No_observation,1968,83.45,E,No_observation
United_Arab_Emirates,1973-1977,1977,78,E,No_observation,1977,6.521,E,No_observation,1975,72,E,No_observation
United_Arab_Emirates,1978-1982,1982,78,E,No_observation,1982,6.521,E,No_observation,1979,34.77,E,No_observation
United_Arab_Emirates,1983-1987,1987,78,E,No_observation,1987,6.521,E,No_observation,1983,59.73,E,No_observation
United_Arab_Emirates,1988-1992,1992,78,E,No_observation,1992,6.521,E,No_observation,1990,45.41,E,No_observation
United_Arab_Emirates,1993-1997,1997,78,E,No_observation,1997,6.521,E,No_observation,1995,136.6,E,No_observation
United_Arab_Emirates,1998-2002,2002,78,E,No_observation,2002,6.521,E,No_observation,2002,51.95,E,No_observation
United_Arab_Emirates,2003-2007,2007,78,E,No_observation,2007,6.521,E,No_observation,,,,No_observation
United_Arab_Emirates,2008-2012,2012,78,E,No_observation,2012,6.521,E,No_observation,,,,No_observation
United_Arab_Emirates,2013-2017,2017,78,E,No_observation,2017,6.521,E,No_observation,,,,No_observation
United _Kingdom,1958-1962,1962,1220,E,No_observation,1962,297.2,E,No_observation,,,,No_observation
United _Kingdom,1963-1967,1967,1220,E,No_observation,1967,297.2,E,No_observation,1965,1017,E,No_observation
United _Kingdom,1968-1972,1972,1220,E,No_observation,1972,297.2,E,No_observation,1969,902.6,E,No_observation
United _Kingdom,1973-1977,1977,1220,E,No_observation,1977,297.2,E,No_observation,1976,851.4,E,No_observation
United _Kingdom,1978-1982,1982,1220,E,No_observation,1982,297.2,E,No_observation,1981,1036,E,No_observation
United _Kingdom,1983-1987,1987,1220,E,No_observation,1987,297.2,E,No_observation,1983,956.3,E,No_observation
United _Kingdom,1988-1992,1992,1220,E,No_observation,1992,297.2,E,No_observation,1988,1027,E,No_observation
United _Kingdom,1993-1997,1997,1220,E,No_observation,1997,297.2,E,No_observation,1997,935.1,E,No_observation
United _Kingdom,1998-2002,2002,1220,E,No_observation,2002,297.2,E,No_observation,1998,1082,E,No_observation
United _Kingdom,2003-2007,2007,1220,E,No_observation,2007,297.2,E,No_observation,,,,No_observation
United _Kingdom,2008-2012,2012,1220,E,No_observation,2012,297.2,E,No_observation,,,,No_observation
United _Kingdom,2013-2017,2017,1220,E,No_observation,2017,297.2,E,No_observation,,,,No_observation
United_Republic_of_Tanzania,1958-1962,1962,1071,E,No_observation,1962,1015,E,No_observation,,,,No_observation
United_Republic_of_Tanzania,1963-1967,1967,1071,E,No_observation,1967,1015,E,No_observation,1966,1057,E,No_observation
United_Republic_of_Tanzania,1968-1972,1972,1071,E,No_observation,1972,1015,E,No_observation,1969,991.4,E,No_observation
United_Republic_of_Tanzania,1973-1977,1977,1071,E,No_observation,1977,1015,E,No_observation,1976,926.7,E,No_observation
